Headlines,Summary,URL
Coop Mobile 'challenging' JT over number transfers,The regulator in Jersey has received complaints about customers being unable to transfer numbers.,https://www.bbc.com/news/articles/c4gjex0vv12o
Cold health alert issued as temperatures fall across the UK,Yellow weather warnings will also come into force on Wednesday across parts of England and much of Wales.,https://www.bbc.com/news/articles/cdxgew324r9o
MPs may investigate Andrew over trade envoy claims,"The business committee will discuss whether to ""take this investigation forward"" when they meet next Tuesday, Byrne says.",https://www.bbc.com/news/articles/c93wkxgydy2o
Travel concerns cancel Alderney Literary Festival,"Organisers say ""spiralling costs"" led to the ""difficult decision"" to cancel the 2026 event.",https://www.bbc.com/news/articles/c9q541jdjdjo
"Plan to build on green belt 'mad', says campaigner",Protest meetings have been held after the council identified land for potential housing.,https://www.bbc.com/news/articles/c8r15rx8d3po
Guernsey's natural beauty tops visitor survey,The island's natural beauty has been listed one of the primary reasons visitors come to the island.,https://www.bbc.com/news/articles/crk8nd4grrzo
Rare turtle leaves rescue centre's quarantine tank,Crush is moved to a larger tank where she will be introduced to another rescued loggerhead turtle.,https://www.bbc.com/news/articles/c20jl6e5ve7o
Ferry deal protected food supply chain - minister,Deputy Kirsten Morel defends the decision of separate ferry operators for both Guernsey and Jersey.,https://www.bbc.com/news/articles/ce82v8zdrnzo
Sting and Lewis Capaldi surprise at charity show,"The show, last held in 2020, raises funds for emerging artists in memory of actor Sammy Johnson.",https://www.bbc.com/news/articles/cgjz2jvqglvo
Islands Forum scrapped after meeting just four times,The forum was set up in 2022 to help island local authorities to find solutions to common issues.,https://www.bbc.com/news/articles/c5y5d1ep8j9o
Team GB skeleton gold medallist says she discovered talent after Instagram ad,Tabitha Stoecker made history on Sunday by winning the first Olympic mixed team skeleton gold with teammate Matt Weston.,https://www.bbc.com/news/articles/cd9gq12nlvvo
Gloucestershire council tax to rise by 5%,The seven councils in the county are considering hikes of between 2.99% and 4.99%.,https://www.bbc.com/news/articles/c78x6jnxvqyo
Women calling for greater support with menopause,Women who experienced challenges during the menopause set up businesses to help others.,https://www.bbc.com/news/articles/cz0gmz34gjjo
"UK police framed man for murder of Korean student, new evidence suggests","Officers knew CCTV discredited their key witness in murder conviction of Omar Benguit, Panorama finds.",https://www.bbc.com/news/articles/cvg36pknpl5o
"Children 'weaponised' by both sides of trans debate, Cass says","Clinician Dr Hilary Cass says ""people at the extremes"" had caused a lot of distress for young people.",https://www.bbc.com/news/articles/c0k1vkmxgd6o
The Victorian aristocrat who became first British Muslim lord,"After converting to Islam, Lord Henry Stanley closed pubs on his estate and helped restore churches.",https://www.bbc.com/news/articles/c5y2mnz2l8ro
Quiz of the week: What's the name of this turtle?,How much can you remember about the news in the last week?,https://www.bbc.com/news/articles/cq8gvq5kv21o
William and Catherine all smiles in Valentine's Day photograph,"The previously unseen photo was shared with the caption ""Happy Valentine's Day"" along with a heart emoji.",https://www.bbc.com/news/articles/cdjmgkyw7yvo
Half-term activities for families on a budget,"With rising living costs, half-term activities on a budget help to keep the children entertained.",https://www.bbc.com/news/articles/cz0gmpv24zyo
Andrew facing claim he shared UK Treasury document with banking contact,Reports suggest the former prince shared a Treasury document when he was serving as trade envoy.,https://www.bbc.com/news/articles/cddn6yyr66yo
Direct flights to Paris among new Loganair Jersey routes,The announcement comes after tourism bosses said France would be a 'big focus' in 2026.,https://www.bbc.com/news/articles/c3wlex0yzxyo
Ninth protester denies £1m Palestine Action damage,"A ninth person denies criminal damage, burglary and violent disorder at a factory in Sandwich, Kent.",https://www.bbc.com/news/articles/cg5n2q3jqnlo
High Court dismisses challenge to single-sex toilet guidance,"Campaigners claimed the guidance for employers, such as hospitals, shops and restaurants, was ""legally flawed"" and ""overly simplistic"".",https://www.bbc.com/news/articles/c2lrd0ey074o
Man pleads not guilty to Ian Watkins murder,"Rashid Gedel, 25, denies killing the 48-year-old at the maximum security HMP Wakefield last year.",https://www.bbc.com/news/articles/c7vje3q24rpo
Church of England abandons proposals for same-sex blessing ceremonies,"General Synod did vote to continue to look at the issue, but bishops say there are ""theological and legal barriers"" to having such ceremonies now.",https://www.bbc.com/news/articles/cp9mz34184po
Lawyer for Mail publisher tells court she did not lie to Leveson Inquiry,Liz Hartley accepted it had been 'slightly bold' to say there was no evidence of a private investigator gathering information privately for journalists in 2011.,https://www.bbc.com/news/articles/c8r1l253ne5o
Ratcliffe sorry language 'offended some' after immigration comments,"The Manchester United co-owner previously said the UK had been ""colonised"" by immigrants.",https://www.bbc.com/news/articles/cd6zvlywz77o
Footballer Thomas Partey facing two additional rape charges,The former Arsenal midfielder is set to appear in court on 13 March.,https://www.bbc.com/news/articles/cy4wnwwg738o
How to stay safe during a storm and what to do in a power cut,The rain and high winds experienced during stormy weather can damage homes and cause power outages.,https://www.bbc.com/news/articles/cm2ezv1e680o
"Sex offenders should tell police about pregnancies, review finds",The finding comes after a review into the death by negligence of Constance Marten and Mark Gordon's baby daughter.,https://www.bbc.com/news/articles/cd9gn7x8v08o
Orange wind warning issued for Channel Islands,Jersey Met says islanders can expect winds of up to 45mph (74km/h) on Thursday.,https://www.bbc.com/news/articles/c875x4w2lg3o
I died for 40 minutes - here's what it taught me about life,After a cardiac arrest Patrick Charnley was clinically dead. He came back to life a changed man.,https://www.bbc.com/news/articles/c0jvxwvdy4zo
"Andrew should be interviewed by police, former PM Gordon Brown says","Gordon Brown said police should ""urgently"" re-examine their investigation into Epstein's victims possibly being trafficked in and out of the UK.",https://www.bbc.com/news/articles/c1w5jeq7r2no
"Brief sent by Andrew to Epstein included gold investments, file seen by BBC suggests","The briefing which includes ""high value commercial opportunities"" in Helmand province, appears in the Epstein files.",https://www.bbc.com/news/articles/cjd95r1k279o
Would you pay £7.50 for a pint of Guinness?,A Market Rasen pub asks customers about the cost of Guinness ahead of a price increase in April.,https://www.bbc.com/news/articles/cp8rmdyjj78o
Why did a sick turtle wash-up on a beach?,Crush the loggerhead turtle settles in to her temporary home in Weymouth as her recovery continues.,https://www.bbc.com/news/articles/crm82ln4xmeo
More than 180 survivors engaged in Harrods abuse redress scheme,The late Mohamed Al Fayed has been accused of sexual harassment during his time as owner.,https://www.bbc.com/news/articles/crrx5v42ng2o
Ferry terminal's £72m budget 'exhausted',The infrastructure minister says the final cost over budget cannot be revealed for legal reasons.,https://www.bbc.com/news/articles/cwyx9vn41v4o
Teen had to tell deaf mum her dad might die,"NHS staff in Birmingham used Alan Graham's grandchildren to pass on information, an ombudsman finds.",https://www.bbc.com/news/articles/c5yk9qkwed4o
Islands' business leaders seek closer collaboration,Industry bosses say working together will enhance the islands' economies and reduce public spending.,https://www.bbc.com/news/articles/c5yk9q99zkqo
Spike in antisemitism reports after synagogue attack,"Incidents included people celebrating the deadly anti-Jewish attack, and sending antisemitic emails.",https://www.bbc.com/news/articles/cjd95r4lyvko
Flights from St Helena island grounded by airport safety concerns,Residents on the remote British overseas territory have been left stranded after fire safety concerns grounded flights.,https://www.bbc.com/news/articles/c20z4p01qndo
Former Daily Mail editor tells hacking trial allegations are 'preposterous',"Paul Dacre told the High Court the claims that Daily Mail staff gathered information unlawfully are ""inconceivable"".",https://www.bbc.com/news/articles/cy03g54946ko
Cargo ship towed to shore after engine room fire,The coastguard helicopter and RNLI lifeboat responded after a fire broke out in the engine room.,https://www.bbc.com/news/articles/c1jkd580lzzo
"Track UK's latest migration numbers - including asylum, visas and small boats",Use our interactive tracker to explore the latest migration statistics for the UK,https://www.bbc.com/news/articles/c70989jrdweo
'Minimal disruption' to food supply after ship fire,Operator DFDS says a back-up vessel has been called in to help and will arrive on Wednesday.,https://www.bbc.com/news/articles/cq6q457j7y5o
Turtle lands in UK for rehab after Storm Goretti,Crush the loggerhead turtle is in Southampton after washing up on a beach in Jersey.,https://www.bbc.com/news/articles/cy03gw85p15o
King 'ready to support' UK police as they assess Andrew claims over Epstein,"Making his first intervention in the Epstein scandal, the King said he is ready to support the police in their inquiries.",https://www.bbc.com/news/articles/cqlgv3z79klo
